33,РГГМУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,df2b4edf-06b3-4b65-b4b8-177494ac97d7
34,РГПУ им. А. И. Герцена,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,0216768a-3358-49a6-9d13-433a2a3465a0
35,РХГА (РХГИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6996ef92-5bcc-4bd5-8c6b-203c73d54bfa
36,СПбГУВМ (бывш. СПбГАВМ ЛВИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,27616371-f204-48ab-8ce3-a0b20781ad80
37,РГИСИ (бывш. СПбГАТИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,b11f352a-51c1-439f-98d8-a91a55272a65
38,НГУ им. П. Ф. Лесгафта (бывш. СПбГУФК),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,eeab8b0b-37b9-41b2-a38f-b6623af718ea
39,СПбГК им. Римского-Корсакова,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,84b248af-327e-44f5-b403-cb405826b45b
40,СПбГЛТУ им. Кирова,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6a3ef56f-2520-49ef-a26d-368c2f2baec0
41,СЗГМУ им. Мечникова (бывш. СПбГМА СПбМАПО ЛСГМИ) ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,ab2fbe49-1de6-40de-bc84-528b58f96c4f
42,СПбГПМУ (бывш. СПбГПМА ЛПМИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,8163b57a-17e4-4645-aba0-b07ab794fca9
43,СПХФУ (СПХФА),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,22bfe9af-98ce-45a0-9369-e42999bc3f36
44,СПГХПА им. А. Л. Штиглица,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,e5c4e390-1249-4b71-95f2-8e0320e781a9
45,СПБЮА (СЮА),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,d8de2756-2649-4907-b025-a8c75a6541c8
46,СПбГАУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,9d2dfa10-0bc2-495a-93cb-e765ac8f8904
47,Санкт-Петербургская академия художеств (бывш. СПбГАИЖСА),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,84252117-0651-4a12-a198-60fb03d66c46
48,СПбГАСУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,dce78f3e-2484-4982-85f6-05d36fd8224c
49,Санкт-Петербургский горный университет императрицы Екатерины II (бывш. СПГГУ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6cb98eff-9b16-4797-b1b7-df6904ff4352
50,ИНЖЭКОН,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6ee6938d-a05f-4607-aadf-53ec497d36a4
51,СПбГИПСР,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,c6e0cc13-1901-4698-8d35-e36119118d01
53,Университет ИТМО,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,21adf998-b593-4b53-83ef-8f9c8f37cb20
54,ПСПбГМУ им. акад. Павлова,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,4e9dd449-6df3-494f-80ea-d575ab51381d
55,СПбГМТУ (бывш. ЛКИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,60be56ab-89e6-4e0c-bc7c-6563f0d95861
56,СПбПУ Петра Великого (Политех),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,a3de704d-5db7-426e-bd84-ff3597f397c8
57,СПбГТИ (ТУ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,06cb584a-167d-4d8d-998f-6a1c7325f29d
58,СПбГТУРП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,dbe004ba-e81c-41f4-9a68-1a96991b4fbe
59,СПбГТЭУ (бывш. СПбТЭИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f6b601e5-6aff-4e3a-bc31-0a8d295f2827
60,ГУАП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6ebc7f2d-3f0f-40d7-bf8b-ef445500287c
61,СПбГУВК (бывш. ЛИВТ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,bb2a5676-f5a4-4aa4-b934-36df2e218ebf
62,СПбГИКиТ (бывш. СПбГУКиТ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f9cb5026-529d-4930-914e-be6f137b1554
63,СПбГИК (бывш. СПбГУКИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,4f079502-ca33-4412-a2ca-13303b3f199d
64,СПбГУНиПТ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,d1344176-4fd7-4520-bf05-aa8d93a51725
65,СПбГУТ им. Бонч-Бруевича,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,e63cd3fc-f942-434b-96b2-b801b893a982
66,СПбГУПТД (бывш. СПГУТД),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,8c52acd6-2aa1-42ec-8454-9f87d9dd914a
67,ФИНЭК,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,d8d86c31-7b69-4b0f-815a-17c0a453f80a
68,СПбГЭТУ «ЛЭТИ»,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,8d5a75bf-33c3-4cf6-901c-2ae47074a9e9
69,СПбГУП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,769dfb4a-931c-42b3-ab49-07b708a29a63
70,ИВЭСЭП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,544a54d2-f82e-4a74-b86c-73ac89ebcb16
71,СПИГ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,62f01d91-dcea-486b-88a0-b7adb78dc86b
72,СПбИГО,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,85a9f798-d6a6-451c-9b10-3ecb02f74bc6
74,СПбИП им. Принца Ольденбургского,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,9e3a6579-3c1a-4ca8-8d5b-6392345e3aa5
75,СПИУиП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f3a05637-5e51-4c2d-8a47-36a58518374e
76,СПбИЭУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,4d94a053-e25b-4924-9644-1fd57078aea1
77,СПбМТИ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,c8462234-8a40-4056-8ab9-6edf61265b2a
78,ИМИСП (IMISP),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,7ef9688a-a2ba-4386-b9eb-6a1afb6e796b
79,СПбСЭИ (до 2001 г. МИЖУ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,638c3051-ef3a-451e-83fa-d7a47df65aa3
80,СПбЮИ (ф) УП РФ (бывш. СПбЮИ (ф) АГП РФ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,ae9e2826-d992-4cb6-8643-5ef90ab41ca4
81,СЗИУ РАНХиГС (бывш. СЗАГС),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,8bdb5e8a-0615-499a-bc3c-12f497f3c161
82,СЗТУ (бывш. СЗПИ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,85f99fac-587c-49d4-902e-59d36374b2a8
83,СУРАО,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f0b7ec8b-c8f4-4230-a309-12ecd95b92dd
84,Филиал РГГУ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,b4e44e40-d952-4cb8-8489-d49dd9f62c04
