ef97d57c-6dc9-4970-903e-73da6a34c8cc;Факультет менеджмента организаций;a5940402-3014-4d61-8f5f-a5b8713cc3bc
c75d53c1-01e8-494d-9e8d-6a5ea5231a1d;Центр дополнительного профессионального образования;a5940402-3014-4d61-8f5f-a5b8713cc3bc
0bb6f5a9-7489-44eb-9ac0-6b9cf5460db0;Факультет социально-культурного сервиса и туризма;a5940402-3014-4d61-8f5f-a5b8713cc3bc
770f4a57-2450-4781-9d0e-27124d452384;Экономический факультет;a5940402-3014-4d61-8f5f-a5b8713cc3bc
3caf3f98-eb8f-4e20-a975-30d29aff9eaa;Социально-гуманитарный факультет;a5940402-3014-4d61-8f5f-a5b8713cc3bc
bada0ecb-f28f-423e-ac32-6f275aff0e64;Аспирантура;a5940402-3014-4d61-8f5f-a5b8713cc3bc
78e0368a-f27b-4cc9-b7a0-00e20daca044;Факультет оперативно-стратегической подготовки начальствующего состава;f6dd10fc-3389-4242-a548-cba50a6cc86e
7c8f2889-649e-46b2-97b0-37437396ae8d;3 факультет (Подготовки научных и научно-педагогических кадров);f6dd10fc-3389-4242-a548-cba50a6cc86e
6508e7b8-1c7b-4a6c-80f9-facd030b09dc;Факультет подготовки основного звена МВД России;f6dd10fc-3389-4242-a548-cba50a6cc86e
7fcc3861-1357-4dc4-8af5-2e0e5409441d;Факультет профессиональной подготовки старших и высших офицеров внутренних войск;f6dd10fc-3389-4242-a548-cba50a6cc86e
18a24ac0-bb9a-4289-aec5-6035b83cb9fc;Экономический факультет;f6dd10fc-3389-4242-a548-cba50a6cc86e
62a5f89a-e3e6-4ea8-8476-9b844542c4f9;Юридический факультет;f6dd10fc-3389-4242-a548-cba50a6cc86e
b5cdbf85-1174-4c4b-b177-10694be2371d;"1 факультет (Переподготовки руководящих кадров, включенных в федеральный кадровый резерв МВД России)";f6dd10fc-3389-4242-a548-cba50a6cc86e
bf742110-97c7-4477-bbea-5afc9875ba4c;2 факультет (Подготовки руководителей (начальников) территориальных органов МВД России);f6dd10fc-3389-4242-a548-cba50a6cc86e
4d2f5127-a12d-4263-97ff-c82eaf97877d;4 факультет (Подготовки начальствующего состава органов внутренних дел);f6dd10fc-3389-4242-a548-cba50a6cc86e
4b90d707-e815-427b-8f87-0b65628a2f36;Юридический факультет;2819f3db-e548-40b7-8cd7-5e7f81dfb470
77077a3d-deb3-43ba-b8cb-f1dc1a33c8f0;Факультет информационной безопасности;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
f0735333-ebba-480c-9fe8-42c2097cc1ab;Факультет прикладной математики;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
d9cbd2b1-3c7d-489e-bb76-19ba3cb931b1;Факультет специальной техники;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
b9f2b612-154f-4d66-88b2-337b7b797233;Следственно-оперативный факультет;b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
4a581a2c-f62d-439c-975b-c91a971bc8fa;Академия Службы внешней разведки РФ (бывш. 101-ая школа Первого Главного управления КГБ);b3b97dd1-2759-44d6-b610-5e5ab1b3dc5e
